timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457356265,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-96,text,false,,1122,0,52,52,http:/,0,0,0
1673457343768,12591,HTTP Request,200,OK,new_users 1-13,text,true,,64499,122,51,51,https://www.banglapuzzle.com/,3854,0,956
1673457345188,11172,HTTP Request,200,OK,new_users 1-83,text,true,,64499,122,51,51,https://www.banglapuzzle.com/,4554,0,2121
1673457356360,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-13,text,false,,1122,0,51,51,http:/,0,0,0
1673457356361,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-83,text,false,,1122,0,50,50,http:/,0,0,0
1673457344524,12068,HTTP Request,200,OK,new_users 1-50,text,true,,64499,122,49,49,https://www.banglapuzzle.com/,4142,0,538
1673457356592,1,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-50,text,false,,1122,0,49,49,http:/,0,0,0
1673457343805,12852,HTTP Request,200,OK,new_users 1-15,text,true,,64499,122,48,48,https://www.banglapuzzle.com/,8092,0,954
1673457356658,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-15,text,false,,1122,0,48,48,http:/,0,0,0
1673457344381,12297,HTTP Request,200,OK,new_users 1-43,text,true,,64499,122,47,47,https://www.banglapuzzle.com/,4113,0,553
1673457356679,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-43,text,false,,1122,0,47,47,http:/,0,0,0
1673457344342,12571,HTTP Request,200,OK,new_users 1-41,text,true,,64499,122,46,46,https://www.banglapuzzle.com/,7273,0,601
1673457356914,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-41,text,false,,1122,0,46,46,http:/,0,0,0
1673457344359,12709,HTTP Request,200,OK,new_users 1-42,text,true,,64499,122,45,45,https://www.banglapuzzle.com/,4281,0,557
1673457357069,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-42,text,false,,1122,0,45,45,http:/,0,0,0
1673457344464,12786,HTTP Request,200,OK,new_users 1-47,text,true,,64499,122,44,44,https://www.banglapuzzle.com/,5349,0,505
1673457357250,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-47,text,false,,1122,0,44,44,http:/,0,0,0
1673457345380,12233,HTTP Request,200,OK,new_users 1-93,text,true,,64499,122,43,43,https://www.banglapuzzle.com/,8397,0,2155
